id,period,year,t,corridor,src,dst,firm,firm_type,access_point,speed_band,speed_hours,transparent,network_coverage,pickup_method,payment_instrument,fee_pct_200,fx_margin_200,total_cost_200,fee_pct_500,fx_margin_500,total_cost_500
1207243598,2024_3Q,2024,2024.5,KENTZA,KEN,TZA,MoneyGram,Money Transfer Operator,Agent,Same day,12.0,yes,High,mobile wallet,Cash,2.2399999999999993,5.96,8.2,1.4100000000000001,5.96,7.37
1207243599,2024_3Q,2024,2024.5,KENTZA,KEN,TZA,UBA Africash,Bank,Bank branch,Same day,12.0,yes,Medium,cash,Cash,3.64,2.15,5.79,2.4899999999999998,2.15,4.64
1207244034,2024_3Q,2024,2024.5,KENSSD,KEN,SSD,ABC Bank,Money Transfer Operator,Bank branch,Same day,12.0,yes,Low,bank account,Bank account transfer,10.0,1.96,11.96,4.0,1.96,5.96
1207244035,2024_3Q,2024,2024.5,KENSSD,KEN,SSD,ABC Bank,Money Transfer Operator,Call Center,Same day,12.0,yes,Low,bank account,Bank account transfer,10.0,1.96,11.96,4.0,1.96,5.96
1207244036,2024_3Q,2024,2024.5,KENSSD,KEN,SSD,ABC Bank,Money Transfer Operator,Internet,Same day,12.0,yes,Low,bank account,Bank account transfer,10.0,1.96,11.96,4.0,1.96,5.96
1207244048,2024_3Q,2024,2024.5,KENSSD,KEN,SSD,MoneyGram,Money Transfer Operator,Agent,Same day,12.0,yes,High,mobile wallet,Cash,2.24,6.01,8.25,1.4100000000000001,6.01,7.42
1207245363,2024_3Q,2024,2024.5,KENRWA,KEN,RWA,Dahabshiil,Money Transfer Operator,Agent,Same day,12.0,yes,Low,cash,Cash,2.3000000000000003,0.86,3.16,2.3000000000000003,0.86,3.16
1207245364,2024_3Q,2024,2024.5,KENSSD,KEN,SSD,Dahabshiil,Money Transfer Operator,Agent,Same day,12.0,yes,Low,cash,Cash,2.3000000000000003,0.86,3.16,2.3000000000000003,0.86,3.16
1207245365,2024_3Q,2024,2024.5,KENUGA,KEN,UGA,Dahabshiil,Money Transfer Operator,Agent,Same day,12.0,yes,Low,cash,Cash,2.3000000000000003,0.86,3.16,2.3000000000000003,0.86,3.16
1207240183,2024_3Q,2024,2024.5,KENRWA,KEN,RWA,Western Union,Money Transfer Operator,Agent,Same day,12.0,yes,High,cash,Cash,1.1499999999999995,5.74,6.89,1.1499999999999995,5.74,6.89
1207240184,2024_3Q,2024,2024.5,KENTZA,KEN,TZA,Western Union,Money Transfer Operator,Agent,Same day,12.0,yes,High,cash,Cash,1.1499999999999995,4.07,5.22,1.1499999999999995,4.07,5.22
1207240185,2024_3Q,2024,2024.5,KENUGA,KEN,UGA,Western Union,Money Transfer Operator,Agent,Same day,12.0,yes,High,cash,Cash,1.15,3.4,4.55,1.15,3.4,4.55
1207242181,2024_3Q,2024,2024.5,KENRWA,KEN,RWA,Western Union,Money Transfer Operator,Agent,Same day,12.0,yes,High,cash,Cash,1.15,1.96,3.11,1.15,1.96,3.11
1207242182,2024_3Q,2024,2024.5,KENUGA,KEN,UGA,GT Bank,Bank,Bank branch,2 days,48.0,yes,High,bank account,Bank account transfer,10.0,2.15,12.15,4.0,2.15,6.15
1207242183,2024_3Q,2024,2024.5,KENUGA,KEN,UGA,GT Bank,Bank,Call Center,2 days,48.0,yes,High,bank account,Bank account transfer,10.0,2.15,12.15,4.0,2.15,6.15
1207242184,2024_3Q,2024,2024.5,KENUGA,KEN,UGA,GT Bank,Bank,Internet,2 days,48.0,yes,High,bank account,Bank account transfer,10.0,2.15,12.15,4.0,2.15,6.15
1207242185,2024_3Q,2024,2024.5,KENUGA,KEN,UGA,Development Bank of Kenya,Bank,Bank branch,2 days,48.0,yes,High,bank account,Bank account transfer,13.629999999999999,1.96,15.59,5.63,1.96,7.59
1207242186,2024_3Q,2024,2024.5,KENUGA,KEN,UGA,Development Bank of Kenya,Bank,Call Center,2 days,48.0,yes,High,bank account,Bank account transfer,13.629999999999999,1.96,15.59,5.63,1.96,7.59
1207242187,2024_3Q,2024,2024.5,KENUGA,KEN,UGA,Development Bank of Kenya,Bank,Internet,2 days,48.0,yes,High,bank account,Bank account transfer,13.629999999999999,1.96,15.59,5.63,1.96,7.59
1207242188,2024_3Q,2024,2024.5,KENUGA,KEN,UGA,United Bank for Africa (UBA),Bank,Bank branch,2 days,48.0,yes,High,bank account,Bank account transfer,14.619999999999997,1.96,16.58,5.85,1.96,7.81
1207242189,2024_3Q,2024,2024.5,KENUGA,KEN,UGA,United Bank for Africa (UBA),Bank,Call Center,2 days,48.0,yes,High,bank account,Bank account transfer,14.619999999999997,1.96,16.58,5.85,1.96,7.81
1207242190,2024_3Q,2024,2024.5,KENUGA,KEN,UGA,United Bank for Africa (UBA),Bank,Internet,2 days,48.0,yes,High,bank account,Bank account transfer,14.619999999999997,1.96,16.58,5.85,1.96,7.81
1207242191,2024_3Q,2024,2024.5,KENUGA,KEN,UGA,KCB,Bank,Bank branch,2 days,48.0,yes,High,bank account,Bank account transfer,13.33,0.86,14.19,5.33,0.86,6.19
1207242192,2024_3Q,2024,2024.5,KENUGA,KEN,UGA,KCB,Bank,Call Center,2 days,48.0,yes,High,bank account,Bank account transfer,13.33,0.86,14.19,5.33,0.86,6.19
1207242193,2024_3Q,2024,2024.5,KENUGA,KEN,UGA,KCB,Bank,Internet,2 days,48.0,yes,High,bank account,Bank account transfer,13.33,0.86,14.19,5.33,0.86,6.19
1207242400,2024_3Q,2024,2024.5,TZAKEN,TZA,KEN,NBC,Bank,Bank branch,Same day,12.0,yes,High,bank account,Bank account transfer,71.66999999999999,14.9,86.57,28.68,14.9,43.58
1207242401,2024_3Q,2024,2024.5,TZAKEN,TZA,KEN,NBC,Bank,Call Center,Same day,12.0,yes,High,bank account,Bank account transfer,71.66999999999999,14.9,86.57,28.68,14.9,43.58
1207243587,2024_3Q,2024,2024.5,KENTZA,KEN,TZA,Development Bank of Kenya,Bank,Bank branch,2 days,48.0,yes,Medium,bank account,Bank account transfer,13.629999999999999,1.96,15.59,5.63,1.96,7.59
1207243588,2024_3Q,2024,2024.5,KENTZA,KEN,TZA,Development Bank of Kenya,Bank,Call Center,2 days,48.0,yes,Medium,bank account,Bank account transfer,13.629999999999999,1.96,15.59,5.63,1.96,7.59
1207243589,2024_3Q,2024,2024.5,KENTZA,KEN,TZA,Development Bank of Kenya,Bank,Internet,2 days,48.0,yes,Medium,bank account,Bank account transfer,13.629999999999999,1.96,15.59,5.63,1.96,7.59
1207243591,2024_3Q,2024,2024.5,KENTZA,KEN,TZA,GT Bank,Bank,Bank branch,2 days,48.0,yes,Medium,bank account,Bank account transfer,10.0,2.15,12.15,4.0,2.15,6.15
1207243592,2024_3Q,2024,2024.5,KENTZA,KEN,TZA,GT Bank,Bank,Call Center,2 days,48.0,yes,Medium,bank account,Bank account transfer,10.0,2.15,12.15,4.0,2.15,6.15
1207243593,2024_3Q,2024,2024.5,KENTZA,KEN,TZA,GT Bank,Bank,Internet,2 days,48.0,yes,Medium,bank account,Bank account transfer,10.0,2.15,12.15,4.0,2.15,6.15
1207243594,2024_3Q,2024,2024.5,KENTZA,KEN,TZA,KCB,Bank,Bank branch,2 days,48.0,yes,Medium,bank account,Bank account transfer,13.33,0.86,14.19,5.33,0.86,6.19
1207243595,2024_3Q,2024,2024.5,KENTZA,KEN,TZA,KCB,Bank,Call Center,2 days,48.0,yes,Medium,bank account,Bank account transfer,13.33,0.86,14.19,5.33,0.86,6.19
1207243596,2024_3Q,2024,2024.5,KENTZA,KEN,TZA,KCB,Bank,Internet,2 days,48.0,yes,Medium,bank account,Bank account transfer,13.33,0.86,14.19,5.33,0.86,6.19
1207243600,2024_3Q,2024,2024.5,KENTZA,KEN,TZA,United Bank for Africa (UBA),Bank,Bank branch,2 days,48.0,yes,Medium,bank account,Bank account transfer,14.619999999999997,1.96,16.58,5.85,1.96,7.81
1207243601,2024_3Q,2024,2024.5,KENTZA,KEN,TZA,United Bank for Africa (UBA),Bank,Call Center,2 days,48.0,yes,Medium,bank account,Bank account transfer,14.619999999999997,1.96,16.58,5.85,1.96,7.81
1207243602,2024_3Q,2024,2024.5,KENTZA,KEN,TZA,United Bank for Africa (UBA),Bank,Internet,2 days,48.0,yes,Medium,bank account,Bank account transfer,14.619999999999997,1.96,16.58,5.85,1.96,7.81
1207244037,2024_3Q,2024,2024.5,KENSSD,KEN,SSD,Development Bank of Kenya,Bank,Bank branch,2 days,48.0,yes,Low,bank account,Bank account transfer,13.629999999999999,1.96,15.59,5.63,1.96,7.59
1207244038,2024_3Q,2024,2024.5,KENSSD,KEN,SSD,Development Bank of Kenya,Bank,Call Center,2 days,48.0,yes,Low,bank account,Bank account transfer,13.629999999999999,1.96,15.59,5.63,1.96,7.59
1207244039,2024_3Q,2024,2024.5,KENSSD,KEN,SSD,Development Bank of Kenya,Bank,Internet,2 days,48.0,yes,Low,bank account,Bank account transfer,13.629999999999999,1.96,15.59,5.63,1.96,7.59
1207244041,2024_3Q,2024,2024.5,KENSSD,KEN,SSD,GT Bank,Bank,Bank branch,2 days,48.0,yes,Low,bank account,Bank account transfer,10.0,2.15,12.15,4.0,2.15,6.15
1207244042,2024_3Q,2024,2024.5,KENSSD,KEN,SSD,GT Bank,Bank,Call Center,2 days,48.0,yes,Low,bank account,Bank account transfer,10.0,2.15,12.15,4.0,2.15,6.15
1207244043,2024_3Q,2024,2024.5,KENSSD,KEN,SSD,GT Bank,Bank,Internet,2 days,48.0,yes,Low,bank account,Bank account transfer,10.0,2.15,12.15,4.0,2.15,6.15
1207244044,2024_3Q,2024,2024.5,KENSSD,KEN,SSD,KCB,Bank,Bank branch,2 days,48.0,yes,Low,bank account,Bank account transfer,13.33,0.86,14.19,5.33,0.86,6.19
1207244045,2024_3Q,2024,2024.5,KENSSD,KEN,SSD,KCB,Bank,Call Center,2 days,48.0,yes,Low,bank account,Bank account transfer,13.33,0.86,14.19,5.33,0.86,6.19
1207244046,2024_3Q,2024,2024.5,KENSSD,KEN,SSD,KCB,Bank,Internet,2 days,48.0,yes,Low,bank account,Bank account transfer,13.33,0.86,14.19,5.33,0.86,6.19
1207244049,2024_3Q,2024,2024.5,KENSSD,KEN,SSD,United Bank for Africa (UBA),Bank,Bank branch,2 days,48.0,yes,Low,bank account,Bank account transfer,14.619999999999997,1.96,16.58,5.85,1.96,7.81
1207244050,2024_3Q,2024,2024.5,KENSSD,KEN,SSD,United Bank for Africa (UBA),Bank,Call Center,2 days,48.0,yes,Low,bank account,Bank account transfer,14.619999999999997,1.96,16.58,5.85,1.96,7.81
1207244051,2024_3Q,2024,2024.5,KENSSD,KEN,SSD,United Bank for Africa (UBA),Bank,Internet,2 days,48.0,yes,Low,bank account,Bank account transfer,14.619999999999997,1.96,16.58,5.85,1.96,7.81
1207244052,2024_3Q,2024,2024.5,KENSSD,KEN,SSD,Western Union,Money Transfer Operator,Agent,Same day,12.0,yes,Low,cash,Cash,1.15,1.96,3.11,1.15,1.96,3.11
1207244194,2024_3Q,2024,2024.5,RWAKEN,RWA,KEN,MTN Mobile Money,Mobile Operator,Mobile phone,Less than one hour,0.5,yes,High,mobile wallet,Mobile money,0.0,4.03,4.03,0.0,4.03,4.03
1207240695,2024_3Q,2024,2024.5,KENRWA,KEN,RWA,M-Pesa,Mobile Operator,Mobile phone,Less than one hour,0.5,yes,High,cash,Mobile money,2.0,4.98,6.98,1.1399999999999997,4.98,6.12
1207240696,2024_3Q,2024,2024.5,KENRWA,KEN,RWA,M-Pesa,Mobile Operator,Mobile phone,Less than one hour,0.5,yes,High,mobile wallet,Mobile money,2.0,4.98,6.98,1.1399999999999997,4.98,6.12
1207242180,2024_3Q,2024,2024.5,KENRWA,KEN,RWA,Ecobank,Bank,Bank branch,Less than one hour,0.5,yes,Medium,cash,Cash,20.0,3.25,23.25,8.0,3.25,11.25
1207242197,2024_3Q,2024,2024.5,KENUGA,KEN,UGA,Ecobank,Bank,Bank branch,2 days,48.0,yes,Low,cash,Cash,20.0,3.25,23.25,8.0,3.25,11.25
1207243590,2024_3Q,2024,2024.5,KENTZA,KEN,TZA,Ecobank,Bank,Bank branch,2 days,48.0,yes,Low,cash,Cash,20.0,3.25,23.25,8.0,3.25,11.25
1207244040,2024_3Q,2024,2024.5,KENSSD,KEN,SSD,Ecobank,Bank,Bank branch,2 days,48.0,yes,Low,bank account,Cash,20.0,3.25,23.25,8.0,3.25,11.25
1207244374,2024_3Q,2024,2024.5,KENTZA,KEN,TZA,M-Pesa,Mobile Operator,Mobile phone,Less than one hour,0.5,yes,High,cash,Mobile money,1.9999999999999998,0.11,2.11,1.14,0.11,1.25
1207244375,2024_3Q,2024,2024.5,KENTZA,KEN,TZA,M-Pesa,Mobile Operator,Mobile phone,Less than one hour,0.5,yes,High,mobile wallet,Mobile money,1.9999999999999998,0.11,2.11,1.14,0.11,1.25
1207244376,2024_3Q,2024,2024.5,KENUGA,KEN,UGA,M-Pesa,Mobile Operator,Mobile phone,Less than one hour,0.5,yes,High,cash,Mobile money,2.0,4.5,6.5,1.1399999999999997,4.5,5.64
1207244377,2024_3Q,2024,2024.5,KENUGA,KEN,UGA,M-Pesa,Mobile Operator,Mobile phone,Less than one hour,0.5,yes,High,mobile wallet,Mobile money,2.0,4.5,6.5,1.1399999999999997,4.5,5.64
1207245865,2024_3Q,2024,2024.5,KENRWA,KEN,RWA,EcoBank Rapid Transfer,Money Transfer Operator,Bank branch,Less than one hour,0.5,yes,Medium,cash,Bank account transfer,2.8700000000000006,3.36,6.23,2.8800000000000003,3.36,6.24
1207245866,2024_3Q,2024,2024.5,KENRWA,KEN,RWA,EcoBank Rapid Transfer,Money Transfer Operator,Internet,Less than one hour,0.5,yes,Medium,cash,Bank account transfer,2.8700000000000006,3.36,6.23,2.8800000000000003,3.36,6.24
1207245867,2024_3Q,2024,2024.5,KENRWA,KEN,RWA,EcoBank Rapid Transfer,Money Transfer Operator,Bank branch,Less than one hour,0.5,yes,Medium,cash,Cash,2.8700000000000006,3.36,6.23,2.8800000000000003,3.36,6.24
1207245868,2024_3Q,2024,2024.5,KENRWA,KEN,RWA,EcoBank Rapid Transfer,Money Transfer Operator,Internet,Less than one hour,0.5,yes,Medium,cash,Cash,2.8700000000000006,3.36,6.23,2.8800000000000003,3.36,6.24
1207245869,2024_3Q,2024,2024.5,KENSSD,KEN,SSD,EcoBank Rapid Transfer,Money Transfer Operator,Bank branch,Less than one hour,0.5,yes,Low,cash,Bank account transfer,2.87,3.25,6.12,2.88,3.25,6.13
1207245870,2024_3Q,2024,2024.5,KENSSD,KEN,SSD,EcoBank Rapid Transfer,Money Transfer Operator,Internet,Less than one hour,0.5,yes,Low,cash,Bank account transfer,2.87,3.25,6.12,2.88,3.25,6.13
1207245871,2024_3Q,2024,2024.5,KENSSD,KEN,SSD,EcoBank Rapid Transfer,Money Transfer Operator,Bank branch,Less than one hour,0.5,yes,Low,cash,Cash,2.87,3.25,6.12,2.88,3.25,6.13
1207245872,2024_3Q,2024,2024.5,KENSSD,KEN,SSD,EcoBank Rapid Transfer,Money Transfer Operator,Internet,Less than one hour,0.5,yes,Low,cash,Cash,2.87,3.25,6.12,2.88,3.25,6.13
1207245873,2024_3Q,2024,2024.5,KENTZA,KEN,TZA,EcoBank Rapid Transfer,Money Transfer Operator,Bank branch,Less than one hour,0.5,yes,Medium,cash,Bank account transfer,2.87,3.25,6.12,2.88,3.25,6.13
1207245874,2024_3Q,2024,2024.5,KENTZA,KEN,TZA,EcoBank Rapid Transfer,Money Transfer Operator,Internet,Less than one hour,0.5,yes,Medium,cash,Bank account transfer,2.87,3.25,6.12,2.88,3.25,6.13
1207245875,2024_3Q,2024,2024.5,KENTZA,KEN,TZA,EcoBank Rapid Transfer,Money Transfer Operator,Bank branch,Less than one hour,0.5,yes,Medium,cash,Cash,2.87,3.25,6.12,2.88,3.25,6.13
1207245876,2024_3Q,2024,2024.5,KENTZA,KEN,TZA,EcoBank Rapid Transfer,Money Transfer Operator,Internet,Less than one hour,0.5,yes,Medium,cash,Cash,2.87,3.25,6.12,2.88,3.25,6.13
1207245877,2024_3Q,2024,2024.5,KENUGA,KEN,UGA,EcoBank Rapid Transfer,Money Transfer Operator,Bank branch,Less than one hour,0.5,yes,Medium,cash,Bank account transfer,2.87,3.25,6.12,2.88,3.25,6.13
1207245878,2024_3Q,2024,2024.5,KENUGA,KEN,UGA,EcoBank Rapid Transfer,Money Transfer Operator,Internet,Less than one hour,0.5,yes,Medium,cash,Bank account transfer,2.87,3.25,6.12,2.88,3.25,6.13
1207245879,2024_3Q,2024,2024.5,KENUGA,KEN,UGA,EcoBank Rapid Transfer,Money Transfer Operator,Bank branch,Less than one hour,0.5,yes,Medium,cash,Cash,2.87,3.25,6.12,2.88,3.25,6.13
1207245880,2024_3Q,2024,2024.5,KENUGA,KEN,UGA,EcoBank Rapid Transfer,Money Transfer Operator,Internet,Less than one hour,0.5,yes,Medium,cash,Cash,2.87,3.25,6.12,2.88,3.25,6.13
1207242178,2024_3Q,2024,2024.5,KENRWA,KEN,RWA,MoneyGram,Money Transfer Operator,Agent,Less than one hour,0.5,yes,High,cash,Cash,2.24,5.18,7.42,1.4100000000000001,5.18,6.59
1207242199,2024_3Q,2024,2024.5,KENUGA,KEN,UGA,MoneyGram,Money Transfer Operator,Agent,Less than one hour,0.5,yes,High,cash,Cash,2.24,3.71,5.95,1.4100000000000001,3.71,5.12
1207243325,2024_3Q,2024,2024.5,TZAKEN,TZA,KEN,M-Pesa,Mobile Operator,Mobile phone,Same day,12.0,yes,High,mobile wallet,Mobile money,1.0299999999999994,13.08,14.11,0.7699999999999996,13.08,13.85
1207243597,2024_3Q,2024,2024.5,KENTZA,KEN,TZA,MoneyGram,Money Transfer Operator,Agent,Less than one hour,0.5,yes,High,cash,Cash,2.24,3.76,6.0,1.4100000000000001,3.76,5.17
1207244047,2024_3Q,2024,2024.5,KENSSD,KEN,SSD,MoneyGram,Money Transfer Operator,Agent,Less than one hour,0.5,yes,High,cash,Cash,2.24,3.25,5.49,1.4100000000000001,3.25,4.66
1207242410,2024_3Q,2024,2024.5,TZAUGA,TZA,UGA,NBC,Bank,Bank branch,Same day,12.0,yes,High,bank account,Bank account transfer,71.67,19.49,91.16,28.680000000000003,19.49,48.17
1207242411,2024_3Q,2024,2024.5,TZAUGA,TZA,UGA,NBC,Bank,Call Center,Same day,12.0,yes,High,bank account,Bank account transfer,71.67,19.49,91.16,28.680000000000003,19.49,48.17
1207246633,2024_3Q,2024,2024.5,TZAUGA,TZA,UGA,CRDB Bank,Bank,Internet,Same day,12.0,yes,Medium,bank account,Bank account transfer,49.64,6.44,56.08,19.86,6.44,26.3
1207246634,2024_3Q,2024,2024.5,TZAKEN,TZA,KEN,Exim Bank,Bank,Bank branch,Same day,12.0,yes,Medium,bank account,Bank account transfer,75.94000000000001,15.74,91.68,30.379999999999995,15.74,46.12
1207246635,2024_3Q,2024,2024.5,TZARWA,TZA,RWA,Exim Bank,Bank,Bank branch,Same day,12.0,yes,Medium,bank account,Bank account transfer,75.94,21.17,97.11,30.379999999999995,21.17,51.55
1207242407,2024_3Q,2024,2024.5,TZARWA,TZA,RWA,NMB (National Microfinance Bank),Non-Bank FI,Call Center,Same day,12.0,yes,High,bank account,Bank account transfer,50.629999999999995,23.06,73.69,20.26,23.06,43.32
1207244190,2024_3Q,2024,2024.5,RWAKEN,RWA,KEN,Ecobank RapidCash,Bank,Bank branch,Less than one hour,0.5,yes,High,bank account,Bank account transfer,5.109999999999999,4.16,9.27,5.35,4.16,9.51
1207244191,2024_3Q,2024,2024.5,RWAKEN,RWA,KEN,Ecobank RapidCash,Bank,Internet,Less than one hour,0.5,yes,High,bank account,Bank account transfer,1.13,4.34,5.47,1.0,4.34,5.34
1207244389,2024_3Q,2024,2024.5,TZARWA,TZA,RWA,Tigo,Mobile Operator,Mobile phone,Same day,12.0,yes,High,mobile wallet,Mobile money,0.6899999999999995,13.74,14.43,0.6500000000000004,13.74,14.39
1207246622,2024_3Q,2024,2024.5,RWAKEN,RWA,KEN,Western Union,Money Transfer Operator,Agent,Less than one hour,0.5,yes,High,cash,Cash,4.0,5.75,9.75,1.5999999999999996,5.75,7.35
330250181,2024_4Q,2024,2024.75,KENRWA,KEN,RWA,Western Union,Money Transfer Operator,Agent,Less than one hour,0.5,yes,High,cash,Cash,1.1500000000000004,4.31,5.46,1.1500000000000004,4.31,5.46
330250182,2024_4Q,2024,2024.75,KENTZA,KEN,TZA,Western Union,Money Transfer Operator,Agent,Less than one hour,0.5,yes,High,cash,Cash,1.15,2.38,3.53,1.15,2.38,3.53
330250183,2024_4Q,2024,2024.75,KENUGA,KEN,UGA,Western Union,Money Transfer Operator,Agent,Less than one hour,0.5,yes,High,cash,Cash,1.1500000000000004,4.0,5.15,1.1500000000000004,4.0,5.15
330250205,2024_4Q,2024,2024.75,RWAKEN,RWA,KEN,Western Union,Money Transfer Operator,Agent,Less than one hour,0.5,yes,High,cash,Cash,4.0,5.68,9.68,1.6000000000000005,5.68,7.28
330250700,2024_4Q,2024,2024.75,KENRWA,KEN,RWA,M-Pesa,Mobile Operator,Mobile phone,Less than one hour,0.5,yes,High,mobile wallet,Mobile money,1.3899999999999997,5.75,7.14,1.1100000000000003,5.75,6.86
330250701,2024_4Q,2024,2024.75,KENRWA,KEN,RWA,M-Pesa,Mobile Operator,Mobile phone,Less than one hour,0.5,yes,High,cash,Mobile money,1.3899999999999997,5.75,7.14,1.1100000000000003,5.75,6.86
330251267,2024_4Q,2024,2024.75,TZAUGA,TZA,UGA,CRDB Bank,Bank,Bank branch,Same day,12.0,yes,Medium,bank account,Bank account transfer,71.50999999999999,7.7,79.21,28.610000000000003,7.7,36.31
330251268,2024_4Q,2024,2024.75,TZAUGA,TZA,UGA,CRDB Bank,Bank,Internet,Same day,12.0,yes,Medium,bank account,Bank account transfer,71.50999999999999,7.7,79.21,28.610000000000003,7.7,36.31
330251291,2024_4Q,2024,2024.75,TZAKEN,TZA,KEN,Exim Bank,Bank,Bank branch,Same day,12.0,yes,Medium,bank account,Bank account transfer,75.16,16.61,91.77,30.07,16.61,46.68
330251292,2024_4Q,2024,2024.75,TZARWA,TZA,RWA,Exim Bank,Bank,Bank branch,Same day,12.0,yes,Medium,bank account,Bank account transfer,75.16,22.73,97.89,30.069999999999997,22.73,52.8
330251708,2024_4Q,2024,2024.75,TZAKEN,TZA,KEN,KCB,Bank,Bank branch,Same day,12.0,yes,High,bank account,Bank account transfer,45.93,18.15,64.08,18.380000000000003,18.15,36.53
330251709,2024_4Q,2024,2024.75,TZAKEN,TZA,KEN,KCB,Bank,Call Center,Same day,12.0,yes,High,bank account,Bank account transfer,45.93,18.15,64.08,18.380000000000003,18.15,36.53
330252193,2024_4Q,2024,2024.75,KENRWA,KEN,RWA,MoneyGram,Money Transfer Operator,Agent,Less than one hour,0.5,yes,High,cash,Cash,2.24,4.35,6.59,1.4100000000000001,4.35,5.76
330252194,2024_4Q,2024,2024.75,KENRWA,KEN,RWA,MoneyGram,Money Transfer Operator,Agent,Same day,12.0,yes,High,mobile wallet,Cash,2.24,5.37,7.61,1.4100000000000001,5.37,6.78
330252195,2024_4Q,2024,2024.75,KENRWA,KEN,RWA,Ecobank,Bank,Bank branch,Less than one hour,0.5,yes,Medium,cash,Cash,29.580000000000002,2.69,32.27,11.83,2.69,14.52
330252196,2024_4Q,2024,2024.75,KENRWA,KEN,RWA,Western Union,Money Transfer Operator,Agent,Less than one hour,0.5,yes,High,cash,Cash,1.15,0.28,1.43,1.15,0.28,1.43
330252197,2024_4Q,2024,2024.75,KENUGA,KEN,UGA,GT Bank,Bank,Bank branch,2 days,48.0,yes,High,bank account,Bank account transfer,10.0,1.58,11.58,4.0,1.58,5.58
330252198,2024_4Q,2024,2024.75,KENUGA,KEN,UGA,GT Bank,Bank,Call Center,2 days,48.0,yes,High,bank account,Bank account transfer,10.0,1.58,11.58,4.0,1.58,5.58
330252199,2024_4Q,2024,2024.75,KENUGA,KEN,UGA,GT Bank,Bank,Internet,2 days,48.0,yes,High,bank account,Bank account transfer,10.0,1.58,11.58,4.0,1.58,5.58
330252200,2024_4Q,2024,2024.75,KENUGA,KEN,UGA,Development Bank of Kenya,Bank,Bank branch,2 days,48.0,yes,High,bank account,Bank account transfer,13.63,1.77,15.4,5.630000000000001,1.77,7.4
330252201,2024_4Q,2024,2024.75,KENUGA,KEN,UGA,Development Bank of Kenya,Bank,Call Center,2 days,48.0,yes,High,bank account,Bank account transfer,13.63,1.77,15.4,5.630000000000001,1.77,7.4
330252202,2024_4Q,2024,2024.75,KENUGA,KEN,UGA,Development Bank of Kenya,Bank,Internet,2 days,48.0,yes,High,bank account,Bank account transfer,13.63,1.77,15.4,5.630000000000001,1.77,7.4
330252203,2024_4Q,2024,2024.75,KENUGA,KEN,UGA,United Bank for Africa (UBA),Bank,Bank branch,Less than one hour,0.5,yes,High,bank account,Bank account transfer,14.689999999999998,1.39,16.08,5.88,1.39,7.27
330252204,2024_4Q,2024,2024.75,KENUGA,KEN,UGA,United Bank for Africa (UBA),Bank,Call Center,Less than one hour,0.5,yes,High,bank account,Bank account transfer,14.689999999999998,1.39,16.08,5.88,1.39,7.27
330252205,2024_4Q,2024,2024.75,KENUGA,KEN,UGA,United Bank for Africa (UBA),Bank,Internet,Less than one hour,0.5,yes,High,bank account,Bank account transfer,14.689999999999998,1.39,16.08,5.88,1.39,7.27
330252206,2024_4Q,2024,2024.75,KENUGA,KEN,UGA,KCB,Bank,Bank branch,Same day,12.0,yes,High,bank account,Bank account transfer,13.33,0.52,13.85,5.33,0.52,5.85
330252207,2024_4Q,2024,2024.75,KENUGA,KEN,UGA,KCB,Bank,Call Center,Same day,12.0,yes,High,bank account,Bank account transfer,13.33,0.28,13.61,5.33,0.28,5.61
330252208,2024_4Q,2024,2024.75,KENUGA,KEN,UGA,KCB,Bank,Internet,2 days,48.0,yes,High,bank account,Bank account transfer,13.33,1.77,15.1,5.33,1.77,7.1
330252209,2024_4Q,2024,2024.75,KENUGA,KEN,UGA,ABC Bank,Money Transfer Operator,Bank branch,2 days,48.0,yes,High,bank account,Bank account transfer,10.0,1.77,11.77,3.9999999999999996,1.77,5.77
330252210,2024_4Q,2024,2024.75,KENUGA,KEN,UGA,ABC Bank,Money Transfer Operator,Call Center,2 days,48.0,yes,High,bank account,Bank account transfer,10.0,1.77,11.77,3.9999999999999996,1.77,5.77
330252211,2024_4Q,2024,2024.75,KENUGA,KEN,UGA,ABC Bank,Money Transfer Operator,Internet,2 days,48.0,yes,High,bank account,Bank account transfer,10.0,1.77,11.77,3.9999999999999996,1.77,5.77
330252212,2024_4Q,2024,2024.75,KENUGA,KEN,UGA,Ecobank,Bank,Bank branch,Less than one hour,0.5,yes,Low,cash,Cash,29.580000000000002,2.69,32.27,11.83,2.69,14.52
330252213,2024_4Q,2024,2024.75,KENUGA,KEN,UGA,UBA Africash,Bank,Bank branch,Less than one hour,0.5,yes,Medium,cash,Cash,3.6399999999999997,1.58,5.22,2.49,1.58,4.07
330252214,2024_4Q,2024,2024.75,KENUGA,KEN,UGA,MoneyGram,Money Transfer Operator,Agent,Less than one hour,0.5,yes,High,cash,Cash,2.2399999999999998,3.77,6.01,1.4099999999999997,3.77,5.18
330252215,2024_4Q,2024,2024.75,KENUGA,KEN,UGA,MoneyGram,Money Transfer Operator,Agent,Same day,12.0,yes,High,mobile wallet,Cash,2.24,4.08,6.32,1.4100000000000001,4.08,5.49
330252407,2024_4Q,2024,2024.75,TZAKEN,TZA,KEN,NBC,Bank,Bank branch,Same day,12.0,yes,High,bank account,Bank account transfer,71.00999999999999,16.7,87.71,28.41,16.7,45.11
